------------------------------------------------
NUMBER OF KEYS
199
299
399
499
599
699
799
899
999
------------------------------------------------
TIME
0,011507
0,011634
0,009305
0,0062
0,006266
0,008981
0,011203
0,009353
0,010113
0,009649
0,011212
0,009789
0,009624
0,009287
0,00873
0,010559
0,016178
0,009409
0,014839
0,009774
0,010712
0,015153
0,01699
0,018804
0,019722
0,012599
0,014279
0,019434
0,015806
0,01717
0,014604
0,014953
0,018208
0,014741
0,013105
0,013358
0,015503
0,012729
0,019506
0,013608
0,019039
0,014304
0,019936
0,014827
0,017127
0,018108
0,016158
0,013879
0,015261
0,014611
0,02101
0,018186
0,017818
0,029682
0,020809
0,015411
0,01658
0,014804
0,020175
0,014663
0,019366
0,020402
0,015651
0,016579
0,025333
0,014483
0,014881
0,018844
0,029106
0,01324
0,013608
0,016804
0,016662
0,015029
0,014057
0,015378
0,019046
0,018209
0,02292
0,014716
0,018709
0,022765
0,020478
0,028507
0,016505
0,016058
0,01634
0,014652
0,019873
0,019373
0,015142
0,019197
0,017372
0,018533
0,014443
0,016526
0,016952
0,016029
0,017083
0,018582
------------------------------------------------
