------------------------------------------------
NUMBER OF KEYS
199
299
399
499
599
699
799
899
999
------------------------------------------------
TIME
0,0113
0,008614
0,009595
0,006676
0,007685
0,008895
0,007446
0,00898
0,008151
0,008537
0,010383
0,008179
0,00967
0,01028
0,010642
0,009657
0,014571
0,011989
0,010954
0,009575
0,011686
0,011874
0,010056
0,010133
0,009744
0,011088
0,01092
0,011925
0,013
0,012763
0,014527
0,012837
0,018411
0,019816
0,019662
0,013931
0,01762
0,014982
0,014666
0,01553
0,025394
0,014937
0,023391
0,017994
0,016284
0,018188
0,01523
0,018591
0,021105
0,020799
0,01705
0,017544
0,013752
0,019428
0,019437
0,020897
0,014935
0,015662
0,017405
0,017404
0,017556
0,019383
0,022549
0,02022
0,023258
0,022199
0,016009
0,023908
0,018233
0,025827
0,013887
0,022318
0,017637
0,016869
0,027614
0,016988
0,01618
0,023245
0,024783
0,022548
0,034352
0,016167
0,019468
0,020798
0,024995
0,017272
0,020287
0,015349
0,020792
0,018352
0,015821
0,020285
0,016256
0,018622
0,022968
0,022878
0,025773
0,02655
0,015046
0,013574
------------------------------------------------
