------------------------------------------------
NUMBER OF KEYS
199
299
399
499
599
699
799
899
999
------------------------------------------------
TIME
0,011686
0,008627
0,009531
0,008574
0,009044
0,008826
0,008689
0,008863
0,00967
0,010051
0,023007
0,009714
0,013048
0,012212
0,010671
0,011774
0,014266
0,010426
0,012713
0,012148
0,01284
0,016494
0,02567
0,034235
0,013733
0,014414
0,01373
0,014298
0,013709
0,013302
0,013665
0,01277
0,024902
0,015382
0,014664
0,020433
0,014694
0,017871
0,015301
0,015736
0,016797
0,016488
0,016213
0,01414
0,02476
0,018895
0,029149
0,017509
0,017385
0,022737
0,016793
0,015454
0,017079
0,016173
0,01773
0,02158
0,017631
0,02436
0,019015
0,015137
0,017591
0,019237
0,016781
0,021563
0,021266
0,022283
0,017162
0,015726
0,019955
0,021426
0,025416
0,025087
0,017378
0,03042
0,029732
0,014865
0,022931
0,029977
0,024753
0,015148
0,059714
0,018696
0,028343
0,063365
0,03063
0,025515
0,018619
0,024436
0,018939
0,01847
0,019672
0,01836
0,018665
0,016991
0,018184
0,017609
0,027569
0,021327
0,018794
0,018504
------------------------------------------------
