------------------------------------------------
NUMBER OF KEYS
199
299
399
499
599
699
799
899
999
------------------------------------------------
TIME
0,011375
0,008214
0,010036
0,010622
0,009987
0,011131
0,011464
0,011175
0,011068
0,011183
0,011553
0,012394
0,01242
0,013559
0,013188
0,016259
0,01212
0,012566
0,012951
0,013621
0,028576
0,013361
0,023571
0,014479
0,01633
0,018025
0,014231
0,015674
0,016991
0,016322
0,015903
0,017894
0,018938
0,017476
0,016603
0,020893
0,016535
0,017916
0,021879
0,023956
0,023627
0,017003
0,023755
0,019033
0,018147
0,021182
0,022002
0,020101
0,020608
0,02455
0,020949
0,022078
0,01899
0,020423
0,025482
0,01966
0,019753
0,030527
0,022206
0,01814
0,022989
0,016581
0,019159
0,019497
0,018603
0,024272
0,018045
0,022666
0,019417
0,017457
0,024674
0,025807
0,017622
0,018462
0,017112
0,017951
0,016037
0,02059
0,018697
0,019959
0,02483
0,022849
0,021513
0,019535
0,022455
0,017084
0,020719
0,016685
0,021097
0,022997
0,020503
0,021141
0,019501
0,019413
0,023743
0,023592
0,023623
0,028745
0,021667
0,021957
------------------------------------------------
